OrderNumber,QuantityOrdered,PriceEach,OrderLineNumber,Sales,Exact Sales,Status,QTR_ID,DAY_ID,MONTH_ID,YEAR_ID,ProductCode,CustomerName,Phone,AddressLine1,City,PostalCode,Country,Territory,Branch,CostPrice,ProductLine,MSRP,ContactName,Total Profit,Discount,Discount Rate
10109,26,100.0,1,3157.44,2600.0,Shipped,1,10,3,2022,S18_2870,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,Philadelphia,71270,USA,NorthA,Bergenville,65.0,Classic Cars,132,Rosa Hernandez,910.0,32.0,24.242424242424242
10109,47,100.0,2,6241.6,4700.0,Shipped,1,10,3,2022,S18_3685,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,Philadelphia,71270,USA,NorthA,Bergenville,65.0,Classic Cars,141,Rosa Hernandez,1645.0,41.0,29.078014184397162
10109,38,100.0,3,4432.7,3800.0,Shipped,1,10,3,2022,S18_1984,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,Philadelphia,71270,USA,NorthA,Bergenville,65.0,Classic Cars,142,Rosa Hernandez,1330.0,42.0,29.577464788732392
10109,26,100.0,4,4379.18,2600.0,Shipped,1,10,3,2022,S18_1129,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,Philadelphia,71270,USA,NorthA,Bergenville,65.0,Classic Cars,141,Rosa Hernandez,910.0,41.0,29.078014184397162
10109,46,100.0,5,8257.0,4600.0,Shipped,1,10,3,2022,S18_3232,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,Philadelphia,71270,USA,NorthA,Geiselweg,65.0,Classic Cars,169,Rosa Hernandez,1610.0,69.0,40.828402366863905
10109,29,32.1,6,930.9,930.9000000000001,Shipped,1,10,3,2022,S24_2972,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,Philadelphia,71270,USA,NorthA,Skates Road,20.865,Classic Cars,37,Rosa Hernandez,325.8150000000001,4.899999999999999,13.243243243243239
10110,31,100.0,1,5074.39,3100.0,Shipped,1,18,3,2022,S18_2795,AV Stores  Co.,(171) 555-1555,Fauntleroy Circus,Manchester,EC2 5NT,UK,EMEA,Bergenville,65.0,Vintage Cars,168,Victoria Ashworth,1085.0,68.0,40.476190476190474
10110,39,44.35,2,1729.65,1729.65,Shipped,1,18,3,2022,S24_2022,AV Stores  Co.,(171) 555-1555,Fauntleroy Circus,Manchester,EC2 5NT,UK,EMEA,Skates Road,28.8275,Vintage Cars,44,Victoria Ashworth,605.3775,-0.3500000000000014,-0.7954545454545486
10110,20,35.51,3,710.2,710.1999999999999,Shipped,1,18,3,2022,S24_1937,AV Stores  Co.,(171) 555-1555,Fauntleroy Circus,Manchester,EC2 5NT,UK,EMEA,Skates Road,23.0815,Vintage Cars,33,Victoria Ashworth,248.57,-2.509999999999998,-7.606060606060599
10110,33,100.0,4,3859.68,3300.0,Shipped,1,18,3,2022,S18_2325,AV Stores  Co.,(171) 555-1555,Fauntleroy Circus,Manchester,EC2 5NT,UK,EMEA,Bergenville,65.0,Vintage Cars,127,Victoria Ashworth,1155.0,27.0,21.25984251968504
10110,48,34.47,5,1654.56,1654.56,Shipped,1,18,3,2022,S24_3969,AV Stores  Co.,(171) 555-1555,Fauntleroy Circus,Manchester,EC2 5NT,UK,EMEA,Skates Road,22.4055,Vintage Cars,41,Victoria Ashworth,579.096,6.530000000000001,15.926829268292686
10110,32,50.25,6,1608.0,1608.0,Shipped,1,18,3,2022,S18_2248,AV Stores  Co.,(171) 555-1555,Fauntleroy Circus,Manchester,EC2 5NT,UK,EMEA,Skates Road,32.6625,Vintage Cars,60,Victoria Ashworth,562.8,9.75,16.25
10110,42,100.0,7,6069.0,4200.0,Shipped,1,18,3,2022,S18_1749,AV Stores  Co.,(171) 555-1555,Fauntleroy Circus,Manchester,EC2 5NT,UK,EMEA,Bergenville,65.0,Vintage Cars,170,Victoria Ashworth,1470.0,70.0,41.17647058823529
10110,28,89.27,8,2499.56,2499.56,Shipped,1,18,3,2022,S18_4409,AV Stores  Co.,(171) 555-1555,Fauntleroy Circus,Manchester,EC2 5NT,UK,EMEA,Skates Road,58.0255,Vintage Cars,92,Victoria Ashworth,874.8459999999999,2.730000000000004,2.9673913043478306
10110,42,61.29,9,2574.18,2574.18,Shipped,1,18,3,2022,S18_4933,AV Stores  Co.,(171) 555-1555,Fauntleroy Circus,Manchester,EC2 5NT,UK,EMEA,Skates Road,39.8385,Classic Cars,71,Victoria Ashworth,900.9629999999999,9.71,13.67605633802817
10110,46,100.0,10,5942.28,4600.0,Shipped,1,18,3,2022,S24_2887,AV Stores  Co.,(171) 555-1555,Fauntleroy Circus,Manchester,EC2 5NT,UK,EMEA,Bergenville,65.0,Classic Cars,117,Victoria Ashworth,1610.0,17.0,14.529914529914532
10110,43,78.15,11,3360.45,3360.4500000000003,Shipped,1,18,3,2022,S24_2766,AV Stores  Co.,(171) 555-1555,Fauntleroy Circus,Manchester,EC2 5NT,UK,EMEA,Bergenville,50.7975,Classic Cars,90,Victoria Ashworth,1176.1575000000003,11.849999999999994,13.16666666666666
10110,27,73.62,12,1987.74,1987.7400000000002,Shipped,1,18,3,2022,S24_3191,AV Stores  Co.,(171) 555-1555,Fauntleroy Circus,Manchester,EC2 5NT,UK,EMEA,Skates Road,47.853,Classic Cars,85,Victoria Ashworth,695.7090000000001,11.379999999999995,13.388235294117642
10110,36,85.25,13,3069.0,3069.0,Shipped,1,18,3,2022,S24_1046,AV Stores  Co.,(171) 555-1555,Fauntleroy Circus,Manchester,EC2 5NT,UK,EMEA,Bergenville,55.4125,Classic Cars,73,Victoria Ashworth,1074.1499999999999,-12.25,-16.78082191780822
10110,37,100.0,14,3724.42,3700.0,Shipped,1,18,3,2022,S24_3432,AV Stores  Co.,(171) 555-1555,Fauntleroy Circus,Manchester,EC2 5NT,UK,EMEA,Bergenville,65.0,Classic Cars,107,Victoria Ashworth,1295.0,7.0,6.5420560747663545
10110,29,59.37,15,1721.73,1721.73,Shipped,1,18,3,2022,S24_1628,AV Stores  Co.,(171) 555-1555,Fauntleroy Circus,Manchester,EC2 5NT,UK,EMEA,Skates Road,38.5905,Classic Cars,50,Victoria Ashworth,602.6055,-9.369999999999997,-18.739999999999995
10110,37,100.0,16,5433.08,3700.0,Shipped,1,18,3,2022,S18_1589,AV Stores  Co.,(171) 555-1555,Fauntleroy Circus,Manchester,EC2 5NT,UK,EMEA,Bergenville,65.0,Classic Cars,124,Victoria Ashworth,1295.0,24.0,19.35483870967742
10112,29,100.0,1,7209.11,2900.0,Shipped,1,24,3,2022,S10_1949,Volvo Model Replicas  Co,0921-12 3555,Berguvsvâ€žgen  8,Lule,S-958 22,Sweden,EMEA,Geiselweg,65.0,Classic Cars,214,Christina Berglund,1015.0,114.0,53.271028037383175
10112,23,100.0,2,2539.89,2300.0,Shipped,1,24,3,2022,S18_2949,Volvo Model Replicas  Co,0921-12 3555,Berguvsvâ€žgen  8,Lule,S-958 22,Sweden,EMEA,Skates Road,65.0,Vintage Cars,101,Christina Berglund,805.0,1.0,0.9900990099009901
10111,43,100.0,1,4818.15,4300.0,Shipped,1,25,3,2022,S18_3136,Mini Wheels Co.,6505555787,5557 North Pendale Street,San Francisco,Unspecified,USA,NorthA,Bergenville,65.0,Vintage Cars,104,Julie Murphy,1505.0,4.0,3.8461538461538463
10111,28,64.33,2,1801.24,1801.24,Shipped,1,25,3,2022,S18_2957,Mini Wheels Co.,6505555787,5557 North Pendale Street,San Francisco,Unspecified,USA,NorthA,Skates Road,41.8145,Vintage Cars,62,Julie Murphy,630.4339999999999,-2.3299999999999983,-3.75806451612903
10111,26,86.68,3,2253.68,2253.6800000000003,Shipped,1,25,3,2022,S24_4258,Mini Wheels Co.,6505555787,5557 North Pendale Street,San Francisco,Unspecified,USA,NorthA,Skates Road,56.342,Vintage Cars,97,Julie Murphy,788.7880000000002,10.319999999999993,10.639175257731951
10111,39,100.0,4,4178.85,3900.0,Shipped,1,25,3,2022,S18_3320,Mini Wheels Co.,6505555787,5557 North Pendale Street,San Francisco,Unspecified,USA,NorthA,Bergenville,65.0,Vintage Cars,99,Julie Murphy,1365.0,-1.0,-1.0101010101010102
10111,48,49.06,5,2354.88,2354.88,Shipped,1,25,3,2022,S18_1367,Mini Wheels Co.,6505555787,5557 North Pendale Street,San Francisco,Unspecified,USA,NorthA,Skates Road,31.889,Vintage Cars,53,Julie Murphy,824.2080000000001,3.9399999999999977,7.4339622641509395
10111,33,99.66,6,3288.78,3288.7799999999997,Shipped,1,25,3,2022,S18_1342,Mini Wheels Co.,6505555787,5557 North Pendale Street,San Francisco,Unspecified,USA,NorthA,Bergenville,64.779,Vintage Cars,102,Julie Murphy,1151.073,2.3400000000000034,2.294117647058827
10113,23,68.52,1,1575.96,1575.9599999999998,Shipped,1,26,3,2022,S32_3522,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,NorthA,Skates Road,44.538,Trucks and Buses,64,Valarie Nelson,551.586,-4.519999999999996,-7.062499999999994
10113,21,100.0,2,3415.44,2100.0,Shipped,1,26,3,2022,S12_1666,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,NorthA,Bergenville,65.0,Trucks and Buses,136,Valarie Nelson,735.0,36.0,26.47058823529412
10113,50,49.81,3,2490.5,2490.5,Shipped,1,26,3,2022,S18_4668,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,NorthA,Skates Road,32.3765,Vintage Cars,50,Valarie Nelson,871.6750000000001,0.18999999999999773,0.37999999999999545
10113,49,100.0,4,4916.66,4900.0,Shipped,1,26,3,2022,S18_1097,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,NorthA,Bergenville,65.0,Trucks and Buses,116,Valarie Nelson,1715.0,16.0,13.793103448275861
10114,24,30.06,1,721.44,721.4399999999999,Shipped,2,1,4,2022,S24_2840,La Corne D abondance  Co.,(1) 42.34.2555,265  boulevard Charonne,Paris,75012,France,EMEA,Skates Road,19.539,Classic Cars,35,Marie Bertrand,252.50399999999993,4.940000000000001,14.114285714285717
10114,28,55.73,2,1560.44,1560.4399999999998,Shipped,2,1,4,2022,S32_2509,La Corne D abondance  Co.,(1) 42.34.2555,265  boulevard Charonne,Paris,75012,France,EMEA,Skates Road,36.2245,Trucks and Buses,54,Marie Bertrand,546.154,-1.7299999999999969,-3.2037037037036984
10114,39,100.0,3,4164.42,3900.0,Shipped,2,1,4,2022,S18_2319,La Corne D abondance  Co.,(1) 42.34.2555,265  boulevard Charonne,Paris,75012,France,EMEA,Bergenville,65.0,Trucks and Buses,122,Marie Bertrand,1365.0,22.0,18.0327868852459
10114,48,100.0,4,8209.44,4800.0,Shipped,2,1,4,2022,S18_3232,La Corne D abondance  Co.,(1) 42.34.2555,265  boulevard Charonne,Paris,75012,France,EMEA,Geiselweg,65.0,Classic Cars,169,Marie Bertrand,1680.0,69.0,40.828402366863905
10114,21,100.0,5,2925.09,2100.0,Shipped,2,1,4,2022,S24_2300,La Corne D abondance  Co.,(1) 42.34.2555,265  boulevard Charonne,Paris,75012,France,EMEA,Skates Road,65.0,Trucks and Buses,127,Marie Bertrand,735.0,27.0,21.25984251968504
10114,45,68.67,6,3090.15,3090.15,Shipped,2,1,4,2022,S18_2432,La Corne D abondance  Co.,(1) 42.34.2555,265  boulevard Charonne,Paris,75012,France,EMEA,Bergenville,44.6355,Trucks and Buses,60,Marie Bertrand,1081.5525,-8.670000000000002,-14.450000000000001
10114,32,100.0,7,3667.52,3200.0,Shipped,2,1,4,2022,S32_1268,La Corne D abondance  Co.,(1) 42.34.2555,265  boulevard Charonne,Paris,75012,France,EMEA,Bergenville,65.0,Trucks and Buses,96,Marie Bertrand,1120.0,-4.0,-4.166666666666666
10114,31,100.0,8,4305.28,3100.0,Shipped,2,1,4,2022,S10_4962,La Corne D abondance  Co.,(1) 42.34.2555,265  boulevard Charonne,Paris,75012,France,EMEA,Bergenville,65.0,Classic Cars,147,Marie Bertrand,1085.0,47.0,31.97278911564626
10114,41,100.0,9,4815.45,4100.0,Shipped,2,1,4,2022,S18_4600,La Corne D abondance  Co.,(1) 42.34.2555,265  boulevard Charonne,Paris,75012,France,EMEA,Bergenville,65.0,Trucks and Buses,121,Marie Bertrand,1435.0,21.0,17.355371900826448
10114,42,100.0,10,4758.18,4200.0,Shipped,2,1,4,2022,S700_2824,La Corne D abondance  Co.,(1) 42.34.2555,265  boulevard Charonne,Paris,75012,France,EMEA,Bergenville,65.0,Classic Cars,101,Marie Bertrand,1470.0,1.0,0.9900990099009901
10115,44,100.0,1,5568.64,4400.0,Shipped,2,4,4,2022,S24_4048,Classic Legends Inc.,2125558493,5905 Pompton St.,NYC,10022,USA,NorthA,Bergenville,65.0,Classic Cars,118,Maria Hernandez,1540.0,18.0,15.254237288135593
10115,47,69.36,2,3259.92,3259.92,Shipped,2,4,4,2022,S24_1444,Classic Legends Inc.,2125558493,5905 Pompton St.,NYC,10022,USA,NorthA,Bergenville,45.084,Classic Cars,57,Maria Hernandez,1140.9719999999998,-12.36,-21.684210526315788
10115,27,100.0,3,2843.91,2700.0,Shipped,2,4,4,2022,S50_1392,Classic Legends Inc.,2125558493,5905 Pompton St.,NYC,10022,USA,NorthA,Skates Road,65.0,Trucks and Buses,115,Maria Hernandez,945.0,15.0,13.043478260869565
10115,46,100.0,4,7381.16,4600.0,Shipped,2,4,4,2022,S18_2238,Classic Legends Inc.,2125558493,5905 Pompton St.,NYC,10022,USA,NorthA,Geiselweg,65.0,Classic Cars,163,Maria Hernandez,1610.0,63.0,38.65030674846626
10115,46,100.0,5,5723.78,4600.0,Shipped,2,4,4,2022,S12_4473,Classic Legends Inc.,2125558493,5905 Pompton St.,NYC,10022,USA,NorthA,Bergenville,65.0,Trucks and Buses,118,Maria Hernandez,1610.0,18.0,15.254237288135593
10116,27,63.38,1,1711.26,1711.26,Shipped,2,11,4,2022,S32_3207,Royale Belge,(071) 23 67 2555,Boulevard Tirou  255,Charleroi,B-6000,Belgium,EMEA,Skates Road,41.197,Trains,62,Pascale Cartrain,598.941,-1.3800000000000026,-2.2258064516129075
10117,45,83.42,1,3753.9,3753.9,Shipped,2,16,4,2022,S700_3962,Dragon Souveniers  Ltd.,+65 221 7555,Bronz Sok.  Bronz Apt. 3/6 Tesvikiye,Singapore,79903,Singapore,Japan,Bergenville,54.223,Ships,99,Eric Natividad,1313.8650000000002,15.579999999999998,15.737373737373735
10117,50,43.68,2,2184.0,2184.0,Shipped,2,16,4,2022,S72_3212,Dragon Souveniers  Ltd.,+65 221 7555,Bronz Sok.  Bronz Apt. 3/6 Tesvikiye,Singapore,79903,Singapore,Japan,Skates Road,28.392,Ships,54,Eric Natividad,764.4,10.32,19.11111111111111
10117,41,100.0,3,5189.78,4100.0,Shipped,2,16,4,2022,S24_2011,Dragon Souveniers  Ltd.,+65 221 7555,Bronz Sok.  Bronz Apt. 3/6 Tesvikiye,Singapore,79903,Singapore,Japan,Bergenville,65.0,Ships,122,Eric Natividad,1435.0,22.0,18.0327868852459
10117,23,97.42,4,2240.66,2240.66,Shipped,2,16,4,2022,S18_4522,Dragon Souveniers  Ltd.,+65 221 7555,Bronz Sok.  Bronz Apt. 3/6 Tesvikiye,Singapore,79903,Singapore,Japan,Skates Road,63.323,Vintage Cars,87,Eric Natividad,784.231,-10.420000000000002,-11.977011494252876
10117,26,100.0,5,3551.34,2600.0,Shipped,2,16,4,2022,S18_3140,Dragon Souveniers  Ltd.,+65 221 7555,Bronz Sok.  Bronz Apt. 3/6 Tesvikiye,Singapore,79903,Singapore,Japan,Bergenville,65.0,Vintage Cars,136,Eric Natividad,910.0,36.0,26.47058823529412
10117,38,79.68,6,3027.84,3027.84,Shipped,2,16,4,2022,S700_1938,Dragon Souveniers  Ltd.,+65 221 7555,Bronz Sok.  Bronz Apt. 3/6 Tesvikiye,Singapore,79903,Singapore,Japan,Bergenville,51.792,Ships,86,Eric Natividad,1059.7440000000001,6.319999999999993,7.348837209302318
10117,21,95.8,7,2011.8,2011.8,Shipped,2,16,4,2022,S18_3259,Dragon Souveniers  Ltd.,+65 221 7555,Bronz Sok.  Bronz Apt. 3/6 Tesvikiye,Singapore,79903,Singapore,Japan,Skates Road,62.27,Trains,100,Eric Natividad,704.1299999999999,4.200000000000003,4.200000000000003
10117,39,100.0,8,5938.14,3900.0,Shipped,2,16,4,2022,S12_3891,Dragon Souveniers  Ltd.,+65 221 7555,Bronz Sok.  Bronz Apt. 3/6 Tesvikiye,Singapore,79903,Singapore,Japan,Bergenville,65.0,Classic Cars,173,Eric Natividad,1365.0,73.0,42.19653179190752
10117,33,100.0,9,6034.38,3300.0,Shipped,2,16,4,2022,S12_1108,Dragon Souveniers  Ltd.,+65 221 7555,Bronz Sok.  Bronz Apt. 3/6 Tesvikiye,Singapore,79903,Singapore,Japan,Bergenville,65.0,Classic Cars,207,Eric Natividad,1155.0,107.0,51.690821256038646
10117,43,100.0,10,5911.64,4300.0,Shipped,2,16,4,2022,S12_3148,Dragon Souveniers  Ltd.,+65 221 7555,Bronz Sok.  Bronz Apt. 3/6 Tesvikiye,Singapore,79903,Singapore,Japan,Bergenville,65.0,Classic Cars,151,Eric Natividad,1505.0,51.0,33.77483443708609
10117,21,49.21,11,1033.41,1033.41,Shipped,2,16,4,2022,S50_1514,Dragon Souveniers  Ltd.,+65 221 7555,Bronz Sok.  Bronz Apt. 3/6 Tesvikiye,Singapore,79903,Singapore,Japan,Skates Road,31.9865,Trains,58,Eric Natividad,361.69350000000003,8.79,15.155172413793103
10117,22,100.0,12,2780.58,2200.0,Shipped,2,16,4,2022,S18_4027,Dragon Souveniers  Ltd.,+65 221 7555,Bronz Sok.  Bronz Apt. 3/6 Tesvikiye,Singapore,79903,Singapore,Japan,Skates Road,65.0,Classic Cars,143,Eric Natividad,770.0,43.0,30.069930069930066
10118,36,100.0,1,4219.2,3600.0,Shipped,2,21,4,2022,S700_3505,Enaco Distributors,(93) 203 4555,Rambla de CataluÂ¤a  23,Barcelona,8022,Spain,EMEA,Bergenville,65.0,Ships,100,Eduardo Saavedra,1260.0,0.0,0.0
10119,26,59.22,1,1539.72,1539.72,Shipped,2,28,4,2022,S700_4002,Salzburg Collectables,6562-9555,Geislweg 14,Salzburg,5020,Austria,EMEA,Skates Road,38.493,Planes,74,Georg Pipps,538.9019999999999,14.780000000000001,19.972972972972975
10119,28,70.29,2,1968.12,1968.1200000000001,Shipped,2,28,4,2022,S24_3949,Salzburg Collectables,6562-9555,Geislweg 14,Salzburg,5020,Austria,EMEA,Skates Road,45.6885,Planes,68,Georg Pipps,688.8420000000002,-2.2900000000000063,-3.3676470588235383
10119,43,100.0,3,6916.12,4300.0,Shipped,2,28,4,2022,S18_1662,Salzburg Collectables,6562-9555,Geislweg 14,Salzburg,5020,Austria,EMEA,Bergenville,65.0,Planes,157,Georg Pipps,1505.0,57.0,36.30573248407643
10119,41,59.6,4,2443.6,2443.6,Shipped,2,28,4,2022,S24_2841,Salzburg Collectables,6562-9555,Geislweg 14,Salzburg,5020,Austria,EMEA,Skates Road,38.74,Planes,68,Georg Pipps,855.26,8.399999999999999,12.352941176470585
10119,20,72.98,5,1459.6,1459.6000000000001,Shipped,2,28,4,2022,S24_3420,Salzburg Collectables,6562-9555,Geislweg 14,Salzburg,5020,Austria,EMEA,Skates Road,47.437,Vintage Cars,65,Georg Pipps,510.8600000000001,-7.980000000000004,-12.276923076923083
10119,28,48.17,6,1348.76,1348.76,Shipped,2,28,4,2022,S72_1253,Salzburg Collectables,6562-9555,Geislweg 14,Salzburg,5020,Austria,EMEA,Skates Road,31.3105,Planes,49,Georg Pipps,472.06600000000003,0.8299999999999983,1.6938775510204045
10119,29,94.14,7,2730.06,2730.06,Shipped,2,28,4,2022,S700_2047,Salzburg Collectables,6562-9555,Geislweg 14,Salzburg,5020,Austria,EMEA,Skates Road,61.191,Ships,90,Georg Pipps,955.521,-4.140000000000001,-4.6000000000000005
10119,27,99.52,8,2687.04,2687.04,Shipped,2,28,4,2022,S18_3856,Salzburg Collectables,6562-9555,Geislweg 14,Salzburg,5020,Austria,EMEA,Skates Road,64.688,Vintage Cars,105,Georg Pipps,940.4639999999998,5.480000000000004,5.219047619047624
10119,21,89.46,9,1878.66,1878.6599999999999,Shipped,2,28,4,2022,S18_3029,Salzburg Collectables,6562-9555,Geislweg 14,Salzburg,5020,Austria,EMEA,Skates Road,58.149,Ships,86,Georg Pipps,657.5309999999998,-3.4599999999999937,-4.023255813953481
10119,35,90.57,10,3169.95,3169.95,Shipped,2,28,4,2022,S24_3816,Salzburg Collectables,6562-9555,Geislweg 14,Salzburg,5020,Austria,EMEA,Bergenville,58.8705,Vintage Cars,83,Georg Pipps,1109.4824999999998,-7.569999999999993,-9.120481927710836
10119,46,100.0,11,5004.8,4600.0,Shipped,2,28,4,2022,S10_4757,Salzburg Collectables,6562-9555,Geislweg 14,Salzburg,5020,Austria,EMEA,Bergenville,65.0,Classic Cars,136,Georg Pipps,1610.0,36.0,26.47058823529412
10119,38,65.77,12,2499.26,2499.2599999999998,Shipped,2,28,4,2022,S700_2610,Salzburg Collectables,6562-9555,Geislweg 14,Salzburg,5020,Austria,EMEA,Skates Road,42.7505,Ships,72,Georg Pipps,874.7409999999998,6.230000000000004,8.652777777777782
10119,35,87.62,13,3066.7,3066.7000000000003,Shipped,2,28,4,2022,S24_3151,Salzburg Collectables,6562-9555,Geislweg 14,Salzburg,5020,Austria,EMEA,Bergenville,56.953,Vintage Cars,88,Georg Pipps,1073.345,0.37999999999999545,0.4318181818181766
10119,25,76.67,14,1916.75,1916.75,Shipped,2,28,4,2022,S700_1138,Salzburg Collectables,6562-9555,Geislweg 14,Salzburg,5020,Austria,EMEA,Skates Road,49.8355,Ships,66,Georg Pipps,670.8625,-10.670000000000002,-16.166666666666668
10120,35,98.05,1,3431.75,3431.75,Shipped,2,29,4,2022,S24_1578,Australian Collectors  Co.,03 9520 4555,636 St Kilda Road,Melbourne,3004,Australia,APAC,Bergenville,63.7325,Motorcycles,112,Peter Ferguson,1201.1124999999997,13.950000000000003,12.455357142857146
10120,46,100.0,2,9264.86,4600.0,Shipped,2,29,4,2022,S10_4698,Australian Collectors  Co.,03 9520 4555,636 St Kilda Road,Melbourne,3004,Australia,APAC,Geiselweg,65.0,Motorcycles,193,Peter Ferguson,1610.0,93.0,48.18652849740933
10120,29,96.34,3,2793.86,2793.86,Shipped,2,29,4,2022,S10_2016,Australian Collectors  Co.,03 9520 4555,636 St Kilda Road,Melbourne,3004,Australia,APAC,Skates Road,62.621,Motorcycles,118,Peter Ferguson,977.851,21.659999999999997,18.355932203389827
10120,46,58.15,4,2674.9,2674.9,Shipped,2,29,4,2022,S18_2625,Australian Collectors  Co.,03 9520 4555,636 St Kilda Road,Melbourne,3004,Australia,APAC,Skates Road,37.7975,Motorcycles,60,Peter Ferguson,936.2149999999999,1.8500000000000014,3.0833333333333357
10120,34,83.79,5,2848.86,2848.86,Shipped,2,29,4,2022,S24_2000,Australian Collectors  Co.,03 9520 4555,636 St Kilda Road,Melbourne,3004,Australia,APAC,Skates Road,54.4635,Motorcycles,76,Peter Ferguson,997.1010000000001,-7.790000000000006,-10.250000000000007
10120,22,100.0,6,2461.36,2200.0,Shipped,2,29,4,2022,S32_1374,Australian Collectors  Co.,03 9520 4555,636 St Kilda Road,Melbourne,3004,Australia,APAC,Skates Road,65.0,Motorcycles,99,Peter Ferguson,770.0,-1.0,-1.0101010101010102
10120,24,100.0,7,3417.12,2400.0,Shipped,2,29,4,2022,S700_2834,Australian Collectors  Co.,03 9520 4555,636 St Kilda Road,Melbourne,3004,Australia,APAC,Bergenville,65.0,Planes,118,Peter Ferguson,840.0,18.0,15.254237288135593
10120,29,71.81,8,2082.49,2082.4900000000002,Shipped,2,29,4,2022,S18_2581,Australian Collectors  Co.,03 9520 4555,636 St Kilda Road,Melbourne,3004,Australia,APAC,Skates Road,46.6765,Planes,84,Peter Ferguson,728.8715000000002,12.189999999999998,14.51190476190476
10120,29,85.49,9,2479.21,2479.21,Shipped,2,29,4,2022,S24_4278,Australian Collectors  Co.,03 9520 4555,636 St Kilda Road,Melbourne,3004,Australia,APAC,Skates Road,55.5685,Planes,72,Peter Ferguson,867.7234999999998,-13.489999999999995,-18.736111111111104
10120,39,100.0,10,4651.53,3900.0,Shipped,2,29,4,2022,S24_1785,Australian Collectors  Co.,03 9520 4555,636 St Kilda Road,Melbourne,3004,Australia,APAC,Bergenville,65.0,Planes,109,Peter Ferguson,1365.0,9.0,8.256880733944955
10120,29,72.23,11,2094.67,2094.67,Shipped,2,29,4,2022,S32_4289,Australian Collectors  Co.,03 9520 4555,636 St Kilda Road,Melbourne,3004,Australia,APAC,Skates Road,46.9495,Vintage Cars,68,Peter Ferguson,733.1345000000001,-4.230000000000004,-6.220588235294124
10120,49,50.62,12,2480.38,2480.3799999999997,Shipped,2,29,4,2022,S50_1341,Australian Collectors  Co.,03 9520 4555,636 St Kilda Road,Melbourne,3004,Australia,APAC,Skates Road,32.903,Vintage Cars,43,Peter Ferguson,868.1329999999999,-7.619999999999997,-17.720930232558132
10120,47,82.21,13,3863.87,3863.87,Shipped,2,29,4,2022,S700_1691,Australian Collectors  Co.,03 9520 4555,636 St Kilda Road,Melbourne,3004,Australia,APAC,Bergenville,53.4365,Planes,91,Peter Ferguson,1352.3544999999997,8.790000000000006,9.659340659340666
10120,43,76.0,14,3268.0,3268.0,Shipped,2,29,4,2022,S700_3167,Australian Collectors  Co.,03 9520 4555,636 St Kilda Road,Melbourne,3004,Australia,APAC,Bergenville,49.4,Planes,80,Peter Ferguson,1143.8,4.0,5.0
10120,24,100.0,15,2584.8,2400.0,Shipped,2,29,4,2022,S700_2466,Australian Collectors  Co.,03 9520 4555,636 St Kilda Road,Melbourne,3004,Australia,APAC,Skates Road,65.0,Planes,99,Peter Ferguson,840.0,-1.0,-1.0101010101010102
10121,44,74.85,1,3293.4,3293.3999999999996,Shipped,2,7,5,2022,S50_4713,Reims Collectables,26.47.1555,59 rue de l Abbaye,Reims,51100,France,EMEA,Bergenville,48.6525,Motorcycles,81,Paul Henriot,1152.6899999999996,6.150000000000006,7.5925925925926
10121,32,76.88,2,2460.16,2460.16,Shipped,2,7,5,2022,S24_2360,Reims Collectables,26.47.1555,59 rue de l Abbaye,Reims,51100,France,EMEA,Skates Road,49.972,Motorcycles,69,Paul Henriot,861.0559999999998,-7.8799999999999955,-11.420289855072458
